Fecha,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Canal_Venta,Año,Mes
02-2015,OTR.HORTALIZAS/VERD.,3122.81,6951.97,2.23,14.01,HIPERMERCADOS,2015,2
02-2015,VERD./HORT. IV GAMA,916.18,4075.99,4.45,8.24,HIPERMERCADOS,2015,2
02-2015,VERD./HORT. ECOLOGIC,328.6,476.15,1.45,1.35,HIPERMERCADOS,2015,2
03-2015,TOTAL PATATAS,13870.57,11339.12,0.82,1.68,HIPERMERCADOS,2015,3
03-2015,PATATAS FRESCAS,7659.71,4666.8,0.61,7.98,HIPERMERCADOS,2015,3
03-2015,PATATAS CONGELADAS,545.47,732.18,1.34,1.93,HIPERMERCADOS,2015,3
03-2015,PATATAS PROCESADAS,1133.08,5940.14,5.24,11.55,HIPERMERCADOS,2015,3
03-2015,T.HORTALIZAS FRESCAS,18136.74,33509.52,1.85,27.69,HIPERMERCADOS,2015,3
03-2015,TOMATES,3619.32,5960.0,1.65,1.37,HIPERMERCADOS,2015,3
03-2015,CEBOLLAS,2693.12,2904.03,1.08,10.05,HIPERMERCADOS,2015,3
03-2015,AJOS,263.53,1165.22,4.42,0.04,HIPERMERCADOS,2015,3
03-2015,COLES,550.31,620.4,1.13,1.88,HIPERMERCADOS,2015,3
03-2015,PEPINOS,489.66,801.56,1.64,3.45,HIPERMERCADOS,2015,3
03-2015,JUDIAS VERDES,395.92,1221.23,3.08,2.71,HIPERMERCADOS,2015,3
03-2015,PIMIENTOS,1478.47,2853.37,1.93,0.94,HIPERMERCADOS,2015,3
03-2015,CHAMPIÑONES+O.SETAS,404.46,1440.25,3.56,4.33,HIPERMERCADOS,2015,3
03-2015,LECHUGA/ESC./ENDIVIA,1326.07,3902.55,2.94,1.02,HIPERMERCADOS,2015,3
03-2015,ESPARRAGOS,178.7,477.9,2.67,0.98,HIPERMERCADOS,2015,3
03-2015,VERDURAS DE HOJA,306.67,897.74,2.93,2.48,HIPERMERCADOS,2015,3
03-2015,BERENJENAS,390.18,568.08,1.46,3.04,HIPERMERCADOS,2015,3
03-2015,ZANAHORIAS,1319.14,1035.6,0.79,7.03,HIPERMERCADOS,2015,3
03-2015,CALABACINES,1311.94,2570.18,1.96,0.65,HIPERMERCADOS,2015,3
03-2015,OTR.HORTALIZAS/VERD.,3409.24,7091.4,2.08,14.04,HIPERMERCADOS,2015,3
03-2015,VERD./HORT. IV GAMA,1056.7,4606.34,4.36,8.93,HIPERMERCADOS,2015,3
04-2015,TOTAL PATATAS,13053.69,10807.75,0.83,16.73,HIPERMERCADOS,2015,4
04-2015,PATATAS FRESCAS,7097.1,4377.41,0.62,8.38,HIPERMERCADOS,2015,4
04-2015,PATATAS CONGELADAS,515.54,665.27,1.29,1.64,HIPERMERCADOS,2015,4
04-2015,PATATAS PROCESADAS,1088.21,5765.08,0.53,11.34,HIPERMERCADOS,2015,4
04-2015,T.HORTALIZAS FRESCAS,18200.6,33749.75,1.85,28.06,HIPERMERCADOS,2015,4
04-2015,TOMATES,3909.55,6305.17,1.61,14.18,HIPERMERCADOS,2015,4
04-2015,CEBOLLAS,2830.53,2817.54,0.01,10.01,HIPERMERCADOS,2015,4
04-2015,AJOS,260.14,1076.75,4.14,3.34,HIPERMERCADOS,2015,4
04-2015,COLES,437.01,463.37,1.06,1.92,HIPERMERCADOS,2015,4
04-2015,PEPINOS,492.32,725.18,1.47,0.36,HIPERMERCADOS,2015,4
04-2015,JUDIAS VERDES,389.5,1149.26,2.95,2.64,HIPERMERCADOS,2015,4
04-2015,PIMIENTOS,1364.36,3025.42,2.22,9.25,HIPERMERCADOS,2015,4
04-2015,CHAMPIÑONES+O.SETAS,521.22,1736.21,3.33,4.33,HIPERMERCADOS,2015,4
04-2015,LECHUGA/ESC./ENDIVIA,1276.28,3782.86,2.96,9.93,HIPERMERCADOS,2015,4
04-2015,ESPARRAGOS,403.29,1048.48,0.26,2.69,HIPERMERCADOS,2015,4
04-2015,VERDURAS DE HOJA,215.37,875.22,4.06,2.45,HIPERMERCADOS,2015,4
04-2015,BERENJENAS,475.18,665.66,0.14,3.67,HIPERMERCADOS,2015,4
04-2015,ZANAHORIAS,1176.25,954.26,0.81,6.59,HIPERMERCADOS,2015,4
04-2015,CALABACINES,1459.02,2186.14,0.15,6.91,HIPERMERCADOS,2015,4
04-2015,OTR.HORTALIZAS/VERD.,2990.57,6938.22,2.32,14.52,HIPERMERCADOS,2015,4
04-2015,VERD./HORT. IV GAMA,1107.83,5034.16,4.54,0.96,HIPERMERCADOS,2015,4
05-2015,TOTAL PATATAS,11356.13,9951.87,0.88,15.88,HIPERMERCADOS,2015,5
05-2015,PATATAS FRESCAS,5889.12,3894.48,0.66,7.59,HIPERMERCADOS,2015,5
05-2015,PATATAS CONGELADAS,388.64,577.68,1.49,1.32,HIPERMERCADOS,2015,5
05-2015,PATATAS PROCESADAS,1015.67,5479.71,0.54,10.75,HIPERMERCADOS,2015,5
05-2015,T.HORTALIZAS FRESCAS,18973.43,33734.96,1.78,27.76,HIPERMERCADOS,2015,5
05-2015,TOMATES,4524.48,6945.16,1.54,14.77,HIPERMERCADOS,2015,5
05-2015,CEBOLLAS,2522.16,2649.41,1.05,9.71,HIPERMERCADOS,2015,5
05-2015,AJOS,201.79,917.71,4.55,3.26,HIPERMERCADOS,2015,5
05-2015,COLES,391.95,407.3,1.04,1.44,HIPERMERCADOS,2015,5
05-2015,PEPINOS,860.06,1027.99,0.12,5.53,HIPERMERCADOS,2015,5
05-2015,JUDIAS VERDES,432.99,1110.42,2.56,2.98,HIPERMERCADOS,2015,5
05-2015,PIMIENTOS,1442.5,3182.84,2.21,10.24,HIPERMERCADOS,2015,5
05-2015,CHAMPIÑONES+O.SETAS,542.03,1879.83,3.47,0.43,HIPERMERCADOS,2015,5
05-2015,LECHUGA/ESC./ENDIVIA,1208.1,3587.53,2.97,0.93,HIPERMERCADOS,2015,5
05-2015,ESPARRAGOS,369.45,1033.78,0.28,2.84,HIPERMERCADOS,2015,5
05-2015,VERDURAS DE HOJA,270.44,984.76,3.64,2.35,HIPERMERCADOS,2015,5
05-2015,BERENJENAS,585.23,732.97,1.25,0.04,HIPERMERCADOS,2015,5
05-2015,ZANAHORIAS,1182.09,896.22,0.76,0.65,HIPERMERCADOS,2015,5
05-2015,CALABACINES,1623.42,1982.31,1.22,6.57,HIPERMERCADOS,2015,5
05-2015,OTR.HORTALIZAS/VERD.,2816.75,6396.73,2.27,13.31,HIPERMERCADOS,2015,5
05-2015,VERD./HORT. IV GAMA,1195.84,4715.43,3.94,8.91,HIPERMERCADOS,2015,5
06-2015,TOTAL PATATAS,10989.85,9517.57,0.87,15.31,HIPERMERCADOS,2015,6
06-2015,PATATAS FRESCAS,5848.82,3851.85,0.66,7.18,HIPERMERCADOS,2015,6
06-2015,PATATAS CONGELADAS,319.92,420.07,1.31,1.27,HIPERMERCADOS,2015,6
06-2015,PATATAS PROCESADAS,964.22,5245.66,5.44,10.69,HIPERMERCADOS,2015,6
06-2015,T.HORTALIZAS FRESCAS,17189.03,28991.4,1.69,27.09,HIPERMERCADOS,2015,6
06-2015,TOMATES,4693.41,6958.05,1.48,15.12,HIPERMERCADOS,2015,6
06-2015,CEBOLLAS,2161.64,2270.9,1.05,0.92,HIPERMERCADOS,2015,6
06-2015,AJOS,169.47,783.33,4.62,2.94,HIPERMERCADOS,2015,6
06-2015,COLES,319.06,314.2,0.98,1.28,HIPERMERCADOS,2015,6
06-2015,PEPINOS,999.82,1121.92,1.12,5.81,HIPERMERCADOS,2015,6
06-2015,JUDIAS VERDES,319.96,1017.24,3.18,0.23,HIPERMERCADOS,2015,6
06-2015,PIMIENTOS,1538.96,2691.96,1.75,10.21,HIPERMERCADOS,2015,6
06-2015,CHAMPIÑONES+O.SETAS,377.99,1369.06,3.62,3.76,HIPERMERCADOS,2015,6
06-2015,LECHUGA/ESC./ENDIVIA,1058.7,2959.93,0.28,8.51,HIPERMERCADOS,2015,6
06-2015,ESPARRAGOS,154.93,601.32,3.88,1.54,HIPERMERCADOS,2015,6
06-2015,VERDURAS DE HOJA,272.76,854.63,3.13,2.07,HIPERMERCADOS,2015,6
06-2015,BERENJENAS,509.23,634.82,1.25,3.87,HIPERMERCADOS,2015,6
06-2015,ZANAHORIAS,1143.95,891.91,0.78,6.28,HIPERMERCADOS,2015,6
